place_id,business_name,first_name,email,phone,address,city,state,rating,review_count,website,track,flaw,niche,quality_score,slug,status,date_found
ChIJqaSusw_XyIARlcZQyX2eXAo,"Henderson Roofing & Patio, LLC",Owner,,(702) 568-7678,"420 Mark Leany Dr, Henderson, NV 89011, USA",Henderson,NV,3,6,http://www.hendersonsteelworks.com/,A,"no_ssl, no_click_to_call",roofing,3,henderson-roofing-patio-llc-henderson-nv,pushed,2026-04-16
ChIJVVUV3ITRyIARok0FsVxeVIk,Roofing Pro in Henderson Nevada,Owner,,(702) 903-1242,"1575 W Horizon Ridge Pkwy, Henderson, NV 89012, USA",Henderson,NV,5,7,http://henderson-roofers.us/,A,"no_ssl, no_click_to_call",roofing,3,roofing-pro-in-henderson-nevada-henderson-nv,pushed,2026-04-16
ChIJEf0dBt_QyIAR_RoR_Pm_po8,Westlake Royal Roofing Solutions,Owner,,(775) 208-0446,"430 Eastgate Rd, Henderson, NV 89011, USA",Henderson,NV,4.2,13,http://westlakeroyalroofing.com/,A,"no_ssl, no_click_to_call",roofing,3,westlake-royal-roofing-solutions-henderson-nv,pushed,2026-04-16
ChIJ83B2cXTGyIAR7-Dvs8oof8k,Titan Roofing LLC,Owner,,(702) 597-0878,"4095 Ponderosa Way, Las Vegas, NV 89118, USA",Henderson,NV,3.4,37,http://www.titanroofing.net/,A,"no_ssl, no_click_to_call",roofing,3,titan-roofing-llc-henderson-nv,pushed,2026-04-16
ChIJixikr0sNIocRXTJxKcdyPsQ,Zia Roofing and Gutters,Owner,,(505) 836-1425,"321 Aztec Rd NW, Albuquerque, NM 87107, USA",Albuquerque,NM,4.7,130,http://www.ziaroofingandgutters.com/,A,"no_ssl, no_click_to_call",roofing,3,zia-roofing-and-gutters-albuquerque-nm,pushed,2026-04-16
ChIJZeqSxaIOIocR1XmkKtbrRV8,All Weather Roofing Inc.,Owner,,(505) 833-3310,"4420 Tower Rd SW, Albuquerque, NM 87121, USA",Albuquerque,NM,4.4,59,http://allweatherroofingnm.com/,A,"no_ssl, no_click_to_call",roofing,3,all-weather-roofing-inc-albuquerque-nm,pushed,2026-04-16
ChIJ69sIDHt3IocRCD97u4AIYHg,TPC Roofing,Owner,,(505) 401-3079,"541 Quantum Rd NE, Rio Rancho, NM 87124, USA",Albuquerque,NM,4.8,51,http://www.tpcroofers.com/,A,"no_ssl, no_click_to_call",roofing,3,tpc-roofing-albuquerque-nm,pushed,2026-04-16
ChIJe_4ZdNypK4cRyUZHSqvI9vw,Your Mesa Electrician - Electrical Contractor,Owner,,(480) 701-4348,"1740 S Robin Ln, Mesa, AZ 85204, USA",Mesa,AZ,5,29,http://www.yourmesaelectrician.com/,A,no_ssl,electrician,4,your-mesa-electrician-electrical-contractor-mesa-az,pushed,2026-04-16
ChIJo0p1h7CoK4cRCB3ZvvWbTj4,The Wire Guy Electric,Owner,office@thewireguyelectric.com,(602) 769-7892,"1321 N 65th St, Mesa, AZ 85205, USA",Mesa,AZ,5,418,http://thewireguyelectric.com/,A,no_ssl,electrician,4,the-wire-guy-electric-mesa-az,pushed,2026-04-16
ChIJ0ZsojCQNK4cReHOtLjn1idU,T&K Electric Company,Owner,info@tnkelectric.com,(602) 844-9765,"Val Vista Crossings, 3707 E Southern Ave 1031 Floor 1, Mesa, AZ 85206, USA",Mesa,AZ,4.8,326,http://tnkelectric.com/,A,no_ssl,electrician,4,t-k-electric-company-mesa-az,pushed,2026-04-16
ChIJn8Cl85CxK4cRbxbHaTTE07c,Burgess Electric LLC.,Owner,burgesselectricllc@gmail.com,(480) 714-2208,"7553 E Osage Ave, Mesa, AZ 85212, USA",Mesa,AZ,4.9,31,http://burgesselectricllc.com/,A,no_ssl,electrician,4,burgess-electric-llc-mesa-az,pushed,2026-04-16
ChIJJ5ErT9QHK4cRHDtYCDGoVZE,SD Electrical LLC,Owner,,(480) 382-7345,"505 W 8th Ave #16, Mesa, AZ 85210, USA",Mesa,AZ,4.9,36,http://www.sdephx.com/,A,no_ssl,electrician,4,sd-electrical-llc-mesa-az,pushed,2026-04-16
ChIJSWio0-EHK4cRwTZi1Lx2B1s,Electrical Contractors in Mesa Arizona,Owner,,(480) 939-3263,"1111 S San Jose, Mesa, AZ 85202, USA",Mesa,AZ,5,27,http://www.yourmesaelectrician.com/about-us/,A,no_ssl,electrician,4,electrical-contractors-in-mesa-arizona-mesa-az,pushed,2026-04-16
ChIJEXpMF8anK4cRmvSDjEtcLN0,Look Electric,Owner,info@lookelectric.com,(480) 739-2228,"148 W Orion St # C-3, Tempe, AZ 85283, USA",Mesa,AZ,4.8,65,http://www.lookelectric.com/,A,no_ssl,electrician,4,look-electric-mesa-az,pushed,2026-04-16
ChIJncntchanK4cROXHBSXvGLVE,Triple-R Electric,Owner,triplerelectricinc04@gmail.com,(480) 370-4755,"1724 N Spencer, Mesa, AZ 85203, USA",Mesa,AZ,5,11,https://triplerelectric.mobirisesite.com/,A,no_click_to_call,electrician,4,triple-r-electric-mesa-az,pushed,2026-04-16
ChIJC93nHI2nK4cRlEZ2_2pd4Qk,Black out electric Az llc,Owner,,(480) 939-0234,"1422 E Main St unit B, Mesa, AZ 85203, USA",Mesa,AZ,5,53,https://blackoutelectric.net/,A,no_click_to_call,electrician,4,black-out-electric-az-llc-mesa-az,pushed,2026-04-16
ChIJhTJW1mylK4cRtOfztpC1Nz0,Myres Electrical Service,Owner,,(480) 721-4497,"1815 W 1st Ave STE 108, Mesa, AZ 85202, USA",Mesa,AZ,5,5,https://myreselectricalservice.com/,A,no_click_to_call,electrician,4,myres-electrical-service-mesa-az,pushed,2026-04-16
ChIJrTXSaTUJK4cRM126ogK-ST4,J Duran Electric LLC,Owner,,(480) 648-9308,"1558 W 1st Pl, Mesa, AZ 85201, USA",Mesa,AZ,5,1,https://jduranelectric.com/,A,no_click_to_call,electrician,4,j-duran-electric-llc-mesa-az,pushed,2026-04-16
ChIJY6G8-GobNSwR03kkHKZWzDE,W C Electrical Services,Owner,,(480) 318-9547,"1955 W Baseline Rd, Mesa, AZ 85202, USA",Mesa,AZ,5,2,https://wcelectrical.com/,A,no_click_to_call,electrician,4,w-c-electrical-services-mesa-az,pushed,2026-04-16
ChIJmxYFXxwFZC0RFxpZ4JybkXI,Ignite Electric LLC,Owner,,(480) 725-7664,"7820 E Evans Rd, Scottsdale, AZ 85260, USA",Scottsdale,AZ,4.9,799,http://www.ignite-electric.com/,A,no_ssl,electrician,4,ignite-electric-llc-scottsdale-az,pushed,2026-04-16
ChIJL8-xQ9pnK4cRwEJTCH-i7Tg,Unique Electrical Contractors,Owner,info@uniqueelectrical.com,(480) 840-1050,"7655 E Redfield Rd #195, Scottsdale, AZ 85260, USA",Scottsdale,AZ,4.8,16,http://www.uniqueelectrical.com/,A,no_ssl,electrician,4,unique-electrical-contractors-scottsdale-az,pushed,2026-04-16
ChIJe6M5rK-uuWkRMAP3luNEMg4,Sandoval Electrical Services LLC,Owner,sandoval.electric@protonmail.com,(602) 802-9997,"11605 N Saguaro Blvd Suite D, Fountain Hills, AZ 85268, USA",Scottsdale,AZ,4.9,111,http://sandovalelectrical.com/,A,no_ssl,electrician,4,sandoval-electrical-services-llc-scottsdale-az,pushed,2026-04-16
ChIJt0KFyKm46k8RyMdc2qIgE6Y,Sparks by Rabbit LLC,Owner,sparksbyrabbit@gmail.com,(602) 784-6382,"8044 E Indianola Ave, Scottsdale, AZ 85251, USA",Scottsdale,AZ,5,65,http://www.sparksbyrabbit.com/,A,no_ssl,electrician,4,sparks-by-rabbit-llc-scottsdale-az,pushed,2026-04-16
ChIJd1Y6XRkVK4cRQTRNGXQEPCM,Vale City Electric,Owner,valecityelectricco@gmail.com,(602) 730-5167,"2048 N 77th Ln, Phoenix, AZ 85035, USA",Scottsdale,AZ,5,106,http://valecityelectric.com/,A,no_ssl,electrician,4,vale-city-electric-scottsdale-az,pushed,2026-04-16
ChIJt4ZosUt0K4cRNrESZHRHuHw,Consolidated Electrical Distributors,Owner,,(480) 948-3211,"14855 N 78th Way, Scottsdale, AZ 85260, USA",Scottsdale,AZ,4.4,39,https://cedscottsdale.portalced.com/,A,no_click_to_call,electrician,4,consolidated-electrical-distributors-scottsdale-az,pushed,2026-04-16
ChIJG6IRop6-bAQRIqWuuG_zxxM,Innovative Electric & Design,Owner,,(480) 591-8607,"6620 E Latham St Unit 78, Scottsdale, AZ 85257, USA",Scottsdale,AZ,4.3,6,https://www.modernied.us/,A,no_click_to_call,electrician,4,innovative-electric-design-scottsdale-az,pushed,2026-04-16
ChIJs2Yv1pcLK4cRenzXecoQOF0,"Energy Systems Design, Inc.",Owner,,(480) 481-4900,"7135 E Camelback Rd UNIT 275, Scottsdale, AZ 85251, USA",Scottsdale,AZ,5,1,https://esdengineers.com/,A,no_click_to_call,electrician,4,energy-systems-design-inc-scottsdale-az,pushed,2026-04-16
ChIJCT4MlYPEyIARjzuUr5pH4Tc,PDQ Electric,Owner,,(702) 382-1100,"3111 S Valley View Blvd Ste. A-104, Las Vegas, NV 89102, USA",Las Vegas,NV,4.9,162,http://pdqelectricnv.com/,A,no_ssl,electrician,4,pdq-electric-las-vegas-nv,pushed,2026-04-16
ChIJfycxtIHFyIARzE-BMy31EY4,Johnny B 1 Electric,Owner,,(702) 551-1329,"1405 E Vegas Valley Dr, Las Vegas, NV 89169, USA",Las Vegas,NV,4.8,19,https://www.johnnyb1electrician.com/,A,no_click_to_call,electrician,4,johnny-b-1-electric-las-vegas-nv,pushed,2026-04-16
ChIJpQbb1V31OEYRYXmDuN7ugtA,S & M Electrical,Owner,snmelectric13@gmail.com,(702) 600-4491,"2516 Losee Rd, North Las Vegas, NV 89030, USA",Las Vegas,NV,5,38,https://www.smelectriclv.net/,A,no_click_to_call,electrician,4,s-m-electrical-las-vegas-nv,pushed,2026-04-16
ChIJa40CoA_CyIARNPCEwfErdBg,"Renegade Electric, Inc",Owner,,(702) 396-3324,"7495 W Azure Dr, Las Vegas, NV 89130, USA",Las Vegas,NV,4.8,87,http://www.renegadeelectriclv.com/,A,no_ssl,electrician,4,renegade-electric-inc-las-vegas-nv,pushed,2026-04-16
ChIJG2VT4mXGyIARRAijkcmZIEk,Allstate Electric,Owner,,(702) 868-1304,"4535 W Russell Rd # 6, Las Vegas, NV 89118, USA",Las Vegas,NV,4.5,75,http://allstateelectriclv.com/,A,no_ssl,electrician,4,allstate-electric-las-vegas-nv,pushed,2026-04-16
ChIJ0enBo7HByIAR1YpCMxV-l8k,Renew Electric,Owner,renewelectriclv@gmail.com,(725) 577-2578,"100 S Jones Blvd, Las Vegas, NV 89107, USA",Las Vegas,NV,4.7,72,http://renewelectriclv.com/,A,no_ssl,electrician,4,renew-electric-las-vegas-nv,pushed,2026-04-16
ChIJ695DmGTCyIARQ-lKXJ4UOw8,Adamik Electric,Owner,,(702) 750-1811,"580 W Cheyenne Ave Suite 120, North Las Vegas, NV 89030, USA",Las Vegas,NV,4.9,25,http://www.adamikelectric.com/,A,no_ssl,electrician,4,adamik-electric-las-vegas-nv,pushed,2026-04-16
ChIJy5aTTKjGyIARC9OXLVPc110,Swift Electrical Services,Owner,,(702) 292-2416,"3111 S Valley View Blvd, Las Vegas, NV 89102, USA",Las Vegas,NV,5,7,https://usmapol.org/details/swift-electrical-services-ChIJy5a,A,no_click_to_call,electrician,4,swift-electrical-services-las-vegas-nv,pushed,2026-04-16
ChIJnSUuSC3XyIARppEwqgPkOV0,National Technical Institute,Owner,,(702) 948-9000,"1870 Whitney Mesa Dr, Henderson, NV 89014, USA",Henderson,NV,4.9,1052,http://www.ntitraining.com/,A,no_ssl,electrician,4,national-technical-institute-henderson-nv,pushed,2026-04-16
ChIJwfouD_fPyIARwj5hsCJZuNw,Helix Electric,Owner,,(702) 732-1188,"3078 E Sunset Rd suite 9, Las Vegas, NV 89120, USA",Henderson,NV,4,58,http://www.helixelectric.com/,A,no_ssl,electrician,4,helix-electric-henderson-nv,pushed,2026-04-16
ChIJu0kuPxALIocRjeB3DYb9wu8,McDonald Electric,Owner,,(505) 220-5521,"209 Washington St SE, Albuquerque, NM 87108, USA",Albuquerque,NM,5,981,http://www.mcdonaldelectricabq.com/,A,no_ssl,electrician,4,mcdonald-electric-albuquerque-nm,pushed,2026-04-16
ChIJ_-uJyIR1IocRyX7BSyWyE_Q,First Class Electric,Owner,,(505) 796-5600,"3535 Princeton Dr NE, Albuquerque, NM 87107, USA",Albuquerque,NM,5,167,http://firstclasselectricnm.com/,A,no_ssl,electrician,4,first-class-electric-albuquerque-nm,pushed,2026-04-16
ChIJ6T_AkD91IocRuB6XEOy1trw,Abq Electrical Works LLC,Owner,abqelectricalworks@outlook.com,(505) 203-7567,"5716 Aztec Rd NE, Albuquerque, NM 87110, USA",Albuquerque,NM,4.9,53,http://abqelectrician.com/,A,no_ssl,electrician,4,abq-electrical-works-llc-albuquerque-nm,pushed,2026-04-16
ChIJs648wPp0IocRwEPzIJdb-mQ,"Kimbrough Electric, Inc.",Owner,,(505) 292-3800,"4600 Lincoln Rd NE #11, Albuquerque, NM 87109, USA",Albuquerque,NM,4.7,175,http://www.kimbroughelectric.com/,A,no_ssl,electrician,4,kimbrough-electric-inc-albuquerque-nm,pushed,2026-04-16
ChIJ56McbuOfGIcRqXr48df0404,"Watt Electric, LLC",Owner,wattelectricllc@gmail.com,(505) 237-8915,"2621 Rhode Island St NE, Albuquerque, NM 87110, USA",Albuquerque,NM,4.7,23,http://wattelectricllc.com/,A,no_ssl,electrician,4,watt-electric-llc-albuquerque-nm,pushed,2026-04-16
ChIJl-GRJWBzIocRtUbMdIZjeFI,Conway Electric,Owner,office@conwayelectric.com,(505) 344-6096,"567 Comanche Rd NE, Albuquerque, NM 87107, USA",Albuquerque,NM,4.4,21,http://www.conwayelectric.com/,A,no_ssl,electrician,4,conway-electric-albuquerque-nm,pushed,2026-04-16
ChIJbwYzATwMIocRhz2lhwg2WSw,DRB Electric Inc,Owner,info@drbelectric.com,(505) 877-8500,"3601 2nd St SW, Albuquerque, NM 87105, USA",Albuquerque,NM,4,12,http://www.drbelectric.com/,A,no_ssl,electrician,4,drb-electric-inc-albuquerque-nm,pushed,2026-04-16
ChIJkxy8S5ELIocRPHWZynKbKv8,Zema Electric LLC,Owner,,(505) 313-3623,"2424 Washington St NE, Albuquerque, NM 87110, USA",Albuquerque,NM,5,10,https://zemaelectric.com/,A,no_click_to_call,electrician,4,zema-electric-llc-albuquerque-nm,pushed,2026-04-16
ChIJrzzD7_sKIocRM3z0Paa3biQ,US Electrical Corporation,Owner,,(505) 260-1000,"301 California St SE, Albuquerque, NM 87108, USA",Albuquerque,NM,4.5,11,http://www.uselectricalcorp.com/,A,no_ssl,electrician,4,us-electrical-corporation-albuquerque-nm,pushed,2026-04-16
ChIJ7XNvD650IocR1wN9feTnQ0U,Alderete Electric Services Corporation,Owner,frankx311@yahoo.com,(505) 837-9838,"2230 Phoenix Ave NE suite d, Albuquerque, NM 87107, USA",Albuquerque,NM,4,4,http://aesc-abq.com/,A,no_ssl,electrician,4,alderete-electric-services-corporation-albuquerque-nm,pushed,2026-04-16
ChIJF_0wkFptIocRt34atP0T4RY,Elks Electric,Owner,,(505) 352-9000,"8115 Oakdale Pl NW, Albuquerque, NM 87120, USA",Albuquerque,NM,4.6,9,https://www.elkselectric.com/,A,no_click_to_call,electrician,4,elks-electric-albuquerque-nm,pushed,2026-04-16
ChIJXdh4PqkTGIcR8CxL5M0y2XA,"B&D Industries, Inc.",Owner,,(505) 299-4464,"9720 Bell Ave SE, Albuquerque, NM 87123, USA",Albuquerque,NM,4,172,https://banddindustries.com/,A,no_click_to_call,electrician,4,b-d-industries-inc-albuquerque-nm,pushed,2026-04-16
ChIJc1JTbRN1IocRUjERV3fh7n0,"Alpha & Omega Electric, LLC",Owner,elizabeth@electrical.team,(505) 554-3313,"3211 Claremont Ave NE, Albuquerque, NM 87107, USA",Albuquerque,NM,3.3,7,http://www.electrical.team/,A,no_ssl,electrician,4,alpha-omega-electric-llc-albuquerque-nm,pushed,2026-04-16
ChIJZxUHy0R0IocRrf6fmfDSbdU,Cordray Electric,Owner,deanna@cordrayelectric.com,(505) 343-1168,"7108 Washington St NE, Albuquerque, NM 87109, USA",Albuquerque,NM,5,7,http://www.cordrayelectric.com/,A,no_ssl,electrician,4,cordray-electric-albuquerque-nm,pushed,2026-04-16
ChIJdSC4A1evK4cRJDFdFuIcd4U,ASAP Air Conditioning And Heating,Owner,,(480) 654-2727,"3653 E Main St, Mesa, AZ 85205, USA",Mesa,AZ,4.9,393,http://www.asapairconditioningandheating.com/,A,no_ssl,HVAC,4,asap-air-conditioning-and-heating-mesa-az,pushed,2026-04-16
ChIJd2A_WMipK4cRATOOUNeHdfE,Precision Air & Plumbing,Owner,,(602) 490-8566,"3045 N Colorado St Ste 3, Chandler, AZ 85225, USA",Mesa,AZ,4.7,4918,http://precisionairandplumbing.com/,A,no_ssl,HVAC,4,precision-air-plumbing-mesa-az,pushed,2026-04-16
ChIJH14L802pK4cRRvVMB0hY5Sc,Heath's Air LLC,Owner,info@heathsair.com,(480) 470-7777,"555 W 2nd Ave B2, Mesa, AZ 85210, USA",Mesa,AZ,4.9,283,https://www.heathsair.com/?utm_source=gmb&utm_medium=organic&utm_campaign=tmg,A,no_click_to_call,HVAC,4,heath-s-air-llc-mesa-az,pushed,2026-04-16
ChIJfzUVWdMLK4cRdmSO6iaLkW8,Alan's Air,Owner,alansairaz@gmail.com,(602) 469-1824,"2451 W Birchwood Ave # 113, Mesa, AZ 85202, USA",Mesa,AZ,4.8,170,https://www.alansairllc.com/,A,no_click_to_call,HVAC,4,alan-s-air-mesa-az,pushed,2026-04-16
ChIJhUuN61-oK4cRc8rEhFH0yy8,HVAC Mesa,Owner,,(602) 962-7901,"1818 E Southern Ave, Mesa, AZ 85204, USA",Mesa,AZ,4.9,37,https://www.hvacmesa.net/,A,no_click_to_call,HVAC,4,hvac-mesa-mesa-az,pushed,2026-04-16
ChIJAQBAv22oK4cRetW-YrCPT24,Reece HVAC,Owner,,(480) 282-5900,"1265 S Pima, Mesa, AZ 85210, USA",Mesa,AZ,4.5,30,https://www.reece.com/hvac,A,no_click_to_call,HVAC,4,reece-hvac-mesa-az,pushed,2026-04-16
ChIJLwp-lTUPK4cRrHQgc6zm0zM,Universal HVAC LLC,Owner,universal@dontsweatitaz.com,(480) 275-5137,"3321 N Reseda Cir #60, Mesa, AZ 85215, USA",Mesa,AZ,5,27,http://dontsweatitaz.com/,A,no_ssl,HVAC,4,universal-hvac-llc-mesa-az,pushed,2026-04-16
ChIJhcugTOCnK4cR2IyQYGdHpj8,Hughes Air,Owner,,(480) 247-6927,"220 W 6th Ave, Mesa, AZ 85210, USA",Mesa,AZ,4.7,232,http://www.hughesairco.com/,A,no_ssl,HVAC,4,hughes-air-mesa-az,pushed,2026-04-16
ChIJH-sfGnCoK4cRR6E4_t7PzrA,Peavler Air Conditioning & Heating,Owner,,(480) 247-2170,"645 W 2nd Ave, Mesa, AZ 85210, USA",Mesa,AZ,4.9,148,http://peavlerac.com/,A,no_ssl,HVAC,4,peavler-air-conditioning-heating-mesa-az,pushed,2026-04-16
ChIJX3yE0V-oK4cR5-5iM5pZmV8,Baseline Mechanical LLC,Owner,info@baselinemechanical.com,(602) 819-0050,"920 E Isabella Ave #109A, Mesa, AZ 85204, USA",Mesa,AZ,4.6,23,http://www.baselinemechanical.com/,A,no_ssl,HVAC,4,baseline-mechanical-llc-mesa-az,pushed,2026-04-16
ChIJs0gACrOnK4cRwVnLwdPMDnA,Aloha Air Conditioning and Heating,Owner,,(480) 832-8192,"236 W Mahoney Ave, Mesa, AZ 85210, USA",Mesa,AZ,4.8,163,http://www.aloha-ac.com/,A,no_ssl,HVAC,4,aloha-air-conditioning-and-heating-mesa-az,pushed,2026-04-16
ChIJ0Y5q84ipK4cRzkGBaAT6thE,Ultimate Air LLC,Owner,,(480) 963-3398,"550 W Baseline Rd Suite#102-225, Mesa, AZ 85210, USA",Mesa,AZ,5,32,http://ultimateairaz.com/,A,no_ssl,HVAC,4,ultimate-air-llc-mesa-az,pushed,2026-04-16
ChIJh5IuqM6pK4cRQLl6qZBxIes,AC Pro,Owner,,(480) 682-5405,"954 E Juanita Ave, Mesa, AZ 85204, USA",Mesa,AZ,5,20,http://store.acpro.com/,A,no_ssl,HVAC,4,ac-pro-mesa-az,pushed,2026-04-16
ChIJE__FPgAPK4cR157dHyriQJo,Varsity Zone HVAC of Scottsdale,Owner,,(480) 771-2701,"1403 W 10th Pl Ste B-121, Tempe, AZ 85281, USA",Scottsdale,AZ,5,30,http://www.varsityzone.com/scottsdale-az,A,no_ssl,HVAC,4,varsity-zone-hvac-of-scottsdale-scottsdale-az,pushed,2026-04-16
ChIJDSJGQg50K4cRNkN0kkKuZm0,Desert Comfort Mechanical,Owner,info@desertcomfortmechanical.com,(480) 483-3099,"7335 E Acoma Dr Ste 103, Scottsdale, AZ 85260, USA",Scottsdale,AZ,4.4,22,https://www.desertcomfortmechanical.com/,A,outdated_copyright,HVAC,4,desert-comfort-mechanical-scottsdale-az,pushed,2026-04-16
ChIJRbwATc11K4cRFVV9dq63W1g,AZ Home Services Group AC Repair & Plumbing Services of Scottsdale,Owner,,(480) 923-3969,"15333 N Pima Rd #305, Scottsdale, AZ 85260, USA",Scottsdale,AZ,5,28,https://azhomeservices.group/service-areas/scottsdale-arizona-air-conditioner-plumbing-services/,A,no_click_to_call,HVAC,4,az-home-services-group-ac-repair-plumbing-services-of-scotts,pushed,2026-04-16
ChIJ1fBMZfkKK4cRrXeAAUqRjvU,Ice Cold Air LLC,Owner,,(602) 380-1345,"8584 E McDonald Dr, Scottsdale, AZ 85250, USA",Scottsdale,AZ,4.3,18,http://www.icecoldairllc.com/,A,no_ssl,HVAC,4,ice-cold-air-llc-scottsdale-az,pushed,2026-04-16
ChIJu3xdXiJ1K4cRyHVy59ejMQ0,Arizona Air Plumbing & Electrical,Owner,info@arizona-air.com,(602) 376-2075,"8260 E Raintree Dr #7, Scottsdale, AZ 85260, USA",Scottsdale,AZ,4,9,http://www.arizona-air.com/,A,no_ssl,HVAC,4,arizona-air-plumbing-electrical-scottsdale-az,pushed,2026-04-16
ChIJnz3fGSfIyIARJfwej5KpVlg,Infinity Heating and Cooling,Owner,admin@infinitycools.vegas,(702) 291-2000,"5166 W Patrick Ln #110, Las Vegas, NV 89118, USA",Las Vegas,NV,4.9,548,http://infinitycools.vegas/,A,no_ssl,HVAC,4,infinity-heating-and-cooling-las-vegas-nv,pushed,2026-04-16
ChIJKQcKC5VD4wkR5iLgA1ghUCI,Top Tech Air Conditioning and Heating Services,Owner,,(702) 900-7540,"455 E Pebble Rd #230871, Las Vegas, NV 89105, USA",Las Vegas,NV,5,111,http://www.toptechnv.com/,A,no_ssl,HVAC,4,top-tech-air-conditioning-and-heating-services-las-vegas-nv,pushed,2026-04-16
ChIJ0eYVSVjDyIARzmMTUYqWdOs,King Cooling & Heating,Owner,702coolers@gmail.com,(702) 934-0101,"3005 Contract Ave, Las Vegas, NV 89101, USA",Las Vegas,NV,4.9,209,http://kingcoolingandheating.com/,A,no_ssl,HVAC,4,king-cooling-heating-las-vegas-nv,pushed,2026-04-16
ChIJGSf82BS_yIARhzkAMls2x4E,Air Tech Air Conditioning Repair and Installation,Owner,acairtech1llc@gmail.com,(702) 688-2885,"3024 Cloverbrook St, Las Vegas, NV 89117, USA",Las Vegas,NV,4.9,99,http://www.airtech1llc.com/,A,no_ssl,HVAC,4,air-tech-air-conditioning-repair-and-installation-las-vegas-,pushed,2026-04-16
ChIJH2I3SEDHyIAR2qnTtXvcYG8,Hot Cold Air Inc.,Owner,lvhotcoldair@gmail.com,(702) 409-2886,"5818 Spring Mountain Rd # 204, Las Vegas, NV 89146, USA",Las Vegas,NV,5,684,http://vegashotcoldair.com/,A,no_ssl,HVAC,4,hot-cold-air-inc-las-vegas-nv,pushed,2026-04-16
ChIJn1lAgZzCyIARJD9bPxwmUbI,Hal Mechanical,Owner,,(725) 215-3764,"3805 Rockbottom St, North Las Vegas, NV 89030, USA",Las Vegas,NV,5,102,http://www.halmechanical.com/,A,no_ssl,HVAC,4,hal-mechanical-las-vegas-nv,pushed,2026-04-16
ChIJdViDwZxWmKoRgpFCpeNN3Mc,Blue Collar HVAC,Owner,,(725) 205-0302,"3125 W Ali Baba Ln Suite 701, Las Vegas, NV 89118, USA",Las Vegas,NV,5,87,http://www.bluecollarac.com/,A,no_ssl,HVAC,4,blue-collar-hvac-las-vegas-nv,pushed,2026-04-16
ChIJ6bN6NvDWyIARqAEGZSB-8Iw,Evolution Air Conditioning,Owner,,(702) 912-1525,"121 Industrial Park Rd Suite 105, Henderson, NV 89015, USA",Henderson,NV,4.9,184,http://www.evolution-ac.com/,A,no_ssl,HVAC,4,evolution-air-conditioning-henderson-nv,pushed,2026-04-16
ChIJa9za3sHPyIARtEo23uju4ug,Flamingo Cooling and Heating LLC,Owner,,(702) 955-4883,"118 Corporate Park Dr suite 129, Henderson, NV 89074, USA",Henderson,NV,5,305,http://www.flamingocoolsvegas.com/,A,no_ssl,HVAC,4,flamingo-cooling-and-heating-llc-henderson-nv,pushed,2026-04-16
ChIJ_yEoj0TRyIARKZVl812vRdw,PrimeTemp HVAC Repair Henderson,Owner,info@primetemphvachenderson.com,(702) 609-7341,"2366 Corporate Cir, Henderson, NV 89074, USA",Henderson,NV,5,8,http://primetemphvachenderson.com/,A,no_ssl,HVAC,4,primetemp-hvac-repair-henderson-henderson-nv,pushed,2026-04-16
ChIJazBweCzVyIARIp1TsNnD3A8,Cool Camel HVAC & Refrigeration,Owner,coolcamelhvac@outlook.com,(725) 777-6900,"1023 Santa Ynez Ave, Henderson, NV 89002, USA",Henderson,NV,5,44,https://coolcamelhvac.com/,A,no_click_to_call,HVAC,4,cool-camel-hvac-refrigeration-henderson-nv,pushed,2026-04-16
ChIJvy044U0ANEIR9M-vDuG2DPA,Carlson HVAC & Refrigeration,Owner,carlsonhvacr@gmail.com,(702) 292-9987,"213 N Stephanie St, Henderson, NV 89074, USA",Henderson,NV,5,45,https://carlsonhvacr.com/,A,no_click_to_call,HVAC,4,carlson-hvac-refrigeration-henderson-nv,pushed,2026-04-16
ChIJ30XxtOnQyIAR3tMCitwAHWY,Johnstone Supply,Owner,,(702) 558-2323,"671 Middlegate Rd, Henderson, NV 89011, USA",Henderson,NV,4.2,14,https://www.johnstonesupply.com/store205,A,no_click_to_call,HVAC,4,johnstone-supply-henderson-nv,pushed,2026-04-16
ChIJdYLyys--GIcRLceoeQ_LJp8,Air Care New Mexico,Owner,scott@aircarenm.com,(505) 595-2273,"5445 Edith Blvd NE Suite C, Albuquerque, NM 87107, USA",Albuquerque,NM,4.9,550,http://www.aircarenm.com/,A,no_ssl,HVAC,4,air-care-new-mexico-albuquerque-nm,pushed,2026-04-16
ChIJHaXLYhd0IocRz5Lzk8tsm0E,Anderson Air Corps Heating & Cooling,Owner,service@aac-nm.com,(505) 884-2121,"8524 Paseo Alameda NE, Albuquerque, NM 87113, USA",Albuquerque,NM,4.8,879,http://andersonaircorps.com/?utm_source=gbp&utm_medium=organic,A,no_ssl,HVAC,4,anderson-air-corps-heating-cooling-albuquerque-nm,pushed,2026-04-16
ChIJAVr6a-J0IocRtAlWN0ff3bg,MGP Mechanical,Owner,,(505) 917-4130,"6133 Edith Blvd NE, Albuquerque, NM 87107, USA",Albuquerque,NM,4.9,590,http://www.mgpmechanical.com/,A,no_ssl,HVAC,4,mgp-mechanical-albuquerque-nm,pushed,2026-04-16
